title,description,content
Digby company gets approval from Health Canada to make hand sanitizer,When skin care entrepreneur Eliza Desmarais got the news Tuesday night that Health Canada had approved her Digby  N S  company to produce hand sanitizer  it came not a moment too soon because the COVID   pandemic has put her in a financial squeeze ,When skin care entrepreneur Eliza Desmaraisgot the news Tuesday night that Health Canada had approvedher Digby  N S  company to produce hand sanitizer it came not a moment too soon Like so many Canadians  the COVID   pandemic has put her in a financial    chars 
