title,description,content
Big splash  The world s largest designer of water parks,Geoff Chutter is the founder of Whitewater West  the world s largest water park design firm ,Media captionGeoff Chutter says that when hiring staff he looks for positivity rather than skills In   Geoff Chutter found himself  mortgaged to the underside of the nostrils  and the owner of a brand new water park The then   year old had no previou    chars 
