title,description,content
Zoom Now Under Investigation by at Least   States Over Security Complaints,Multiple state attorneys general are banding together in an investigation of teleconferencing software Zoom  whose exponential growth in the past few weeks amid the social distancing measures imposed during the covid   pandemic has been marred by an off putt,Multiple state attorneys general are banding together in an investigation of teleconferencing software Zoom  whose exponential growth in the past few weeks amid the social distancing measures imposed during the covid   pandemic has been marred by an off putt    chars 
