title,description,content
Canadians urged to stay home to help stall spread of coronavirus   The Globe and Mail,Canadians urged to stay home to help stall spread of coronavirus The Globe and Mail Coronavirus  All publicly funded schools in Ontario closing for   weeks due to COVID   Global News Toronto Public Health urges caution on public gatherings Toronto Star   mo, These are extraordinary times and we have to take every measure possible  federal Health Minister Patty Hajdu  seen here on March       said Sean Kilpatrick The Canadian Press Ontario closed its schools and suspended jury trials  B C  advised against    chars 
