title,description,content
Coronavirus  US  wants  M to end mask exports to Canada and Latin America ,Mask manufacturer  M says the move would have  significant humanitarian implications ,Image copyrightReuters A major US mask manufacturer   M  says the government has asked it to stop exporting US made N  respirator masks to Canada and Latin America The request had  significant humanitarian implications  it warned  and could prompt other     chars 
