title,description,content
YC graduate Genecis Bioindustries turns food waste into compostable plastics,Unfortunately  the world doesnt have a constant quantity of problems  and while governments and most private businesses are focused on tackling the ongoing COVID   pandemic  companies like Genecis Bioindustries are working on technologies to solve another m,Unfortunately  the world doesnt have a constant quantity of problems  and while governments and most private businesses are focused on tackling the ongoing COVID   pandemic  companies like Genecis Bioindustries are working on technologies to solve another m    chars 
