title,description,content
Over  K creators joined Patreon this month  as COVID   outbreak spreads,Creative professionals whose livelihoods have been impacted by the COVID   outbreak are flocking to membership platform Patreon in record numbers  the company claims  During the first three weeks of March  more than     new creators launched on the site ,Creative professionals whose livelihoods have been impacted by the COVID   outbreak are flocking to membership platform Patreon in record numbers  the company claims  During the first three weeks of March  more than     new creators launched on the site     chars 
