title,description,content
Kry launches free service for doctors to do video consultations during COVID   crisis,Swedish telehealth startup Kry has launched a tool for healthcare professionals to conduct remote consultations during the coronavirus pandemic  Calls for EU citizens to self isolate to reduce the spread of COVID   is driving major demand for video appointme,Swedish telehealth startup Kry has launched a tool for healthcare professionals to conduct remote consultations during the coronavirus pandemic  Calls for EU citizens to self isolate to reduce the spread of COVID   is driving major demand for video appointme    chars 
