title,description,content
Senate  White House reach deal on    trillion stimulus package to lessen COVID  s economic impact,After five days of negotiations  Senate leaders and the Trump administration the White House said early Wednesday morning that Senate leaders and the Trump administration have reached a deal on a    trillion stimulus package to help relieve the economic impac,After five days of negotiations  Senate leaders and the Trump administration the White House said early Wednesday morning that Senate leaders and the Trump administration have reached a deal on a    trillion stimulus package to help relieve the economic impac    chars 
