title,description,content
The Latest  Movie ticket sales plunge in North America,,The Latest on the world s coronavirus pandemic  which has infected more than     people and killed more than      The disease for most people causes only mild or moderate symptoms but for some  especially the elderly or people with underlying health con    chars 
