title,description,content
Ontarians advised to avoid travel  cruises  crowds as COVID   cases surge   Toronto Sun,Ontarians advised to avoid travel  cruises  crowds as COVID   cases surge Toronto Sun Coronavirus  All publicly funded schools in Ontario closing for   weeks due to COVID   Global News Ontario to close all publicly funded schools for two weeks following Mar,Ontario public health officials stepped up their campaign against COVID   Thursday after the number of cases jumped sharply over a   hour period The province now has   confirmed cases  up   in one day  including an infant and another person under   ye    chars 
