title,description,content
Canadas prisons preparing for COVID    want public to limit visits,A Correctional Service Canada spokesperson said there are no confirmed cases of COVID   in CSC institutions  but noted the service will comply with requirements set by public health authorities  which could include an institution being quarantined ,Canadian prison officials say they are adopting an existing flu outbreak plan in preparation for the novel coronavirus outbreak that is sweeping across the country Correctional Service Canada says it wants prisoners family and friends to avoid its institut    chars 
