title,description,content
Nova Scotia s COVID   cases rise to   in biggest single day jump   TheChronicleHerald ca,Nova Scotia s COVID   cases rise to   in biggest single day jump TheChronicleHerald ca   new cases of COVID   found in Nova Scotia  testing moves to     CBC ca Nova Scotia reports   new COVID   cases  biggest one day spike CTV News War is the wrong me,The number of COVID   cases has risen to   in Nova Scotia  the Health Department reported Monday In the biggest single day jump in the province    more cases were identified To date  Nova Scotia has tested     people for the respiratory virus  wh    chars 
