title,description,content
Montreal schools  universities grapple with new COVID   directives   Montreal Gazette,Universities are shifting classes of more than   students to online courses and restricting travel by students and staff ,In Montreal  COVID   fears and government imposed limits on travel and gatherings of more than   people forced schools to close Thursday and universities to shift to online courses and restrict trips abroad The Commission scolaire Marguerite Bourgeoys an    chars 
