title,description,content
YC grad SINAI helps companies understand their emissions in a bid to fight climate change,The first step to combating climate change for businesses is for them to understand their contributions to it  Thats where the new Y Combinator graduate  SINAI Technologies  comes in  Founded by Maria Fujihara  a   year veteran of the sustainability industr,The first step to combating climate change for businesses is for them to understand their contributions to it  Thats where the new Y Combinator graduate  SINAI Technologies  comes in Founded by Maria Fujihara  a   year veteran of the sustainability indust    chars 
