title,description,content
Lyft Spurs Its Drivers to Deliver Packages for Amazon to Offset Lost Income Amid Covid   Pandemic,Facing a sudden drop in demand for rides due to the covid   pandemic  Lyft is encouraging its drivers to work for Amazon to earn additional income right now  The company is partnering with Amazon on a new recruitment program that aims to help its drivers o,Facing a sudden drop in demand for rides due to the covid   pandemic  Lyft is encouraging its drivers to work for Amazon to earn additional income right now  The company is partnering with Amazon on a new recruitment program that aims to help its drivers off    chars 
